Titre;Sous-titre;Date;Lien
Covid-19, ce qu'il faut savoir cette semaine: J-4 avant la fin des restrictions;Le 14 mars, la plupart des contraintes sanitaires seront abandonnées en France.;10/03/2022;https://www.lefigaro.fr/sciences/covid-19-ce-qu-il-faut-savoir-cette-semaine-j-4-avant-la-fin-des-restrictions-20220310
Le drapeau européen revient sous l'Arc de Triomphe, Éric Zemmour accuse Emmanuel Macron de «récidive»;À l'occasion d'un sommet réunissant les 27 chefs d'État et de gouvernement à Versailles, le retour du drapeau européen sous l'Arc de Triomphe est de nouveau critiqué par le candidat nationaliste.;10/03/2022;https://www.lefigaro.fr/elections/presidentielles/le-drapeau-europeen-revient-sous-l-arc-de-triomphe-eric-zemmour-accuse-emmanuel-macron-de-recidive-20220310
«C'est un soulagement» : les salariés se réjouissent de la fin du protocole sanitaire en entreprise;Même si certains s'étaient déjà affranchis en partie des règles sanitaires, tous saluent la fin d'une période pesante au travail.;08/03/2022;https://www.lefigaro.fr/societes/c-est-un-soulagement-les-salaries-se-rejouissent-de-la-fin-du-protocole-sanitaire-en-entreprise-20220308
Covid-19 : les voyageurs vaccinés désormais dispensés de test partout dans l'UE;Ces derniers mois, plusieurs pays avaient rétabli l'obligation de test pour tous les voyageurs face à la menace du variant Omicron. Ce n'est plus le cas depuis le 1er mars.;03/03/2022;https://www.lefigaro.fr/voyages/les-voyageurs-vaccines-desormais-dispenses-de-test-partout-dans-l-ue-20220303
«Emmerder», «fainéants», «bordel»... Le langage choc de Macron, qu'il soit président ou candidat;Franc parler ou mépris de classe ? Malgré les polémiques suscitées par la violence des mots qu'il utilise parfois, le président sortant, candidat à sa succession, n'entend pas changer sa façon de s'exprimer.;05/01/2022;https://www.lefigaro.fr/elections/presidentielles/emmerder-faineants-bordel-le-langage-choc-de-macron-20220105
Fin du passe vaccinal le 14 mars : «le début du bout du tunnel», se félicitent les restaurateurs;À compter du 14 mars, il n'y aura plus aucune restriction sanitaire dans les restaurants et autres cafés et bars.;03/03/2022;https://www.lefigaro.fr/conjoncture/fin-du-passe-vaccinal-le-14-mars-le-debut-du-bout-du-tunnel-se-felicitent-les-restaurateurs-20220303
Covid-19 : l'Islande lève la totalité de ses restrictions;En laissant circuler le virus, les autorités comptent sur l'immunité collective et sur la vaccination de la population plutôt que sur les tests PCR et les jauges.;25/02/2022;https://www.lefigaro.fr/voyages/covid-19-l-islande-leve-la-totalite-de-ses-restrictions-20220225
Covid-19, ce qu'il faut savoir cette semaine : objectif mi-mars;Grâce à la baisse des hospitalisations, un allègement des restrictions serait envisageable le mois prochain.;24/02/2022;https://www.lefigaro.fr/sciences/covid-19-ce-qu-il-faut-savoir-cette-semaine-objectif-mi-mars-20220224
Covid-19: baisse rapide des hospitalisations en France;ANALYSE - Tous les indicateurs épidémiologiques évoluent désormais dans le bon sens.;22/02/2022;https://www.lefigaro.fr/sciences/covid-19-baisse-rapide-des-hospitalisations-en-france-20220222
Covid-19 : «Je pars à l'étranger, dans quels pays dois-je prévoir un masque FFP2 ?»;LE FIGARO VOUS RÉPOND - Notre lectrice hésite : quel masque glisser dans sa valise ? Depuis quelques semaines, plusieurs pays européens imposent en effet dans l'espace public et les transports en commun le port d'un masque FFP2, et non plus chirurgical. On l'aide à y voir plus clair.;19/01/2022;https://www.lefigaro.fr/voyages/conseils/covid-19-je-pars-a-l-etranger-dans-quels-pays-dois-je-prevoir-un-masque-ffp2-20220119
Quel avenir pour les institutions de la Ve République ?;FIGAROVOX/TRIBUNE - Dans ce contexte d'élection présidentielle, le professeur de droit public, Julien Boudon, insiste sur la nécessité de réformer les institutions républicaines. Il propose notamment de revoir le système des parrainages et d'utiliser les référendums pour redonner vie à la...;21/02/2022;https://www.lefigaro.fr/vox/societe/quel-avenir-pour-les-institutions-de-la-ve-republique-20220221
Boris Johnson déploie sa stratégie pour «vivre avec le Covid-19»;Dans une adresse à la Chambre des Communes, le premier ministre britannique va mettre fin à l'isolement obligatoire des personnes contaminées et à la gratuité des tests.;21/02/2022;https://www.lefigaro.fr/international/boris-johnson-deploie-sa-strategie-pour-vivre-avec-le-covid-19-20220221
Tennis: Après l'Australie, Novak Djokovic (re)lance sa saison 2022 à Dubaï;Le Serbe débute sa saison à Dubaï ce lundi avec l'ambition de conserver sa place de n°1 mondial, un mois après son expulsion d'Australie, n'étant pas vacciné contre le Covid-19.;21/02/2022;https://www.lefigaro.fr/sports/tennis/tennis-novak-djokovic-lance-sa-saison-2022-a-dubai-20220221
Testée positive au Covid-19, la reine Elizabeth II part s'isoler au château de Windsor;Si la souveraine ne présente pour l'instant que des symptômes «légers», assure Buckingham Palace, elle aussi a été contrainte de s'isoler quelque temps.;20/02/2022;https://madame.lefigaro.fr/celebrites/actu-people/la-reine-elizabeth-ii-vient-d-etre-testee-positive-au-covid-19-20220220
Covid 19 : comment corriger les erreurs de nom ou de prénom figurant sur un passe sanitaire ?;Fautes d'orthographe ou d'accents... En cas d'erreur sur le nom ou le prénom figurant sur un passe sanitaire, il existe plusieurs possibilités de rectifier le document.;21/02/2022;https://leparticulier.lefigaro.fr/jcms/c_115486/sante/covid-19-comment-corriger-les-erreurs-de-nom-ou-de-prenom-figurant-sur-un-passe-sanitaire-20220221
Passe vaccinal : ce qui change pour vos voyages depuis le 15 février;En France, la durée de validité du certificat de vaccination et du certificat de rétablissement passe de six à quatre mois. Un simple test négatif ne permet plus d'accéder à la plupart des lieux publics.;15/02/2022;https://www.lefigaro.fr/voyages/nouvelles-regles-du-passe-vaccinal-ce-qui-change-pour-vos-voyages-20220123
Covid-19 : Olivier Véran estime que «des décisions devront être prises» mi-mars sur la levée des restrictions;Invité du Grand Jury RTL-Le Figaro-LCI ce dimanche, le ministre de la Santé estime qu'à la mi-mars, «les conditions hospitalières et épidémiques» devraient permettre d'alléger certaines contraintes sanitaires.;20/02/2022;https://www.lefigaro.fr/politique/covid-19-olivier-veran-estime-que-des-decisions-devront-etre-prises-mi-mars-sur-la-levee-des-restrictions-20220220
La sélection Figaro Live: les vidéos qu'il ne fallait pas rater;Chaque jour, la rédaction de Figaro Live, le média vidéo et interactif du Figaro, vous partage les vidéos les plus marquantes pour vous permettre de suivre l'actualité en quelques clics seulement.;18/02/2022;https://www.lefigaro.fr/choix-redaction/la-selection-figaro-live-les-videos-qu-il-ne-fallait-pas-rater-20220218
Où partir en Asie ? Notre sélection;Prêt-à-partir, la newsletter du Figaro Voyage;18/02/2022;https://www.lefigaro.fr/voyages/tous-nos-conseils-pour-redecouvrir-l-asie-cette-annee-20220218
Covid-19, ce qu'il faut savoir cette semaine : pop-corn et casse-croûte;Le 16 février, un certain nombre de restrictions ont été levées en France.;17/02/2022;https://www.lefigaro.fr/sciences/covid-19-ce-qu-il-faut-savoir-cette-semaine-pop-corn-et-casse-croute-20220217
Masque, passe, tests... Coachella lève, a priori, toutes restrictions sanitaires pour son édition 2022;Les organisateurs estiment cependant qu'«il n'y a aucune garantie, expresse ou implicite, que ceux qui assistent au festival ne seront pas exposés au covid».;16/02/2022;https://www.lefigaro.fr/musique/masque-passe-tests-coachella-leve-a-priori-toutes-restrictions-sanitaires-pour-son-edition-2022-20220216
Jauges, masques, télétravail: ce qui change et ce qui est maintenu dans le protocole sanitaire;Les autorités lâchent du lest alors que l’épidémie de Covid-19 reflue, mais attendent pour accélérer le calendrier.;15/02/2022;https://www.lefigaro.fr/sciences/jauges-masques-teletravail-ce-qui-change-et-ce-qui-est-maintenu-dans-le-protocole-sanitaire-20220215
Levée des restrictions : où en est la France par rapport à ses voisins européens ?;FOCUS - Alors que la France a levé de nouvelles restrictions, certains pays européens ont déjà pris de l'avance. Le Figaro fait le point.;02/02/2022;https://www.lefigaro.fr/sciences/levee-des-restrictions-ou-en-est-la-france-par-rapport-a-ses-voisins-europeens-20220202
Faux passe vaccinal : procédure simplifiée pour les «repentis»;Les détenteurs de faux passes vaccinaux souhaitant entamer un parcours de vaccination peuvent désormais se rendre directement en centre de vaccination sans risque de poursuites.;16/02/2022;https://www.lefigaro.fr/actualite-france/faux-passe-vaccinal-procedure-simplifiee-pour-les-repentis-20220216
Covid: la forte mortalité dans les Ehpad aggravée par le manque de personnel, selon la Cour des comptes;34.000 personnes sont décédées du fait de la pandémie entre mars 2020 et mars 2021. Une mortalité importante qui révélait, avant même le scandale Orpea, des difficultés structurelles du secteur.;16/02/2022;https://www.lefigaro.fr/conjoncture/une-forte-mortalite-dans-les-ehpad-aggravee-par-le-manque-de-personnel-20220216
Voyage au Canada et Covid-19 : test, vaccin, formulaire... Ce qui attend les touristes cet hiver;Le pays accueille les voyageurs étrangers vaccinés. Mais en raison de la viralité du variant Omicron, de nombreuses restrictions sont encore en vigueur.;14/02/2022;https://www.lefigaro.fr/voyages/voyage-au-canada-et-covid-19-test-vaccin-formulaire-ce-qui-attend-les-touristes-20211207
Passe vaccinal : moins de «4 millions» de Français vont le perdre ce mardi 15 février, êtes-vous concerné ?;Le délai pour recevoir sa dose de rappel est raccourci, passant de sept à quatre mois après la fin de son schéma vaccinal initial.;12/02/2022;https://www.lefigaro.fr/conjoncture/passe-vaccinal-4-a-5-millions-de-francais-pourraient-le-perdre-le-15-fevrier-etes-vous-concerne-20220212
Confiné depuis plus d'un an, un homme a été testé positif 78 fois au Covid-19;Un homme turc, atteint d'une leucémie, est à l'isolement depuis novembre 2020, après n'avoir jamais cessé d'être positif au Covid-19. Il a en tout comptabilisé 78 tests positifs.;15/02/2022;https://www.lefigaro.fr/international/confine-depuis-plus-d-un-an-un-homme-a-ete-teste-positif-78-fois-au-covid-19-20220215
Covid-19 : pourquoi le Danemark s'apprête à renoncer à la vaccination;FOCUS - Après avoir décidé de lever la plupart des restrictions, le pays scandinave pourrait abandonner totalement son programme de vaccination d'ici la fin du mois de février.;14/02/2022;https://www.lefigaro.fr/sciences/covid-19-pourquoi-le-danemark-s-apprete-a-renoncer-a-la-vaccination-20220214
Tunisie : le test Covid n'est plus obligatoire pour les voyageurs vaccinés;Alors que le pays est toujours classé «orange», le test PCR ou antigénique n'est plus obligatoire pour les voyageurs disposant d'un schéma vaccinal complet. Les mesures en vigueur pour y aller à partir du 15 février.;14/02/2022;https://www.lefigaro.fr/voyages/voyage-en-tunisie-et-covid-19-test-passe-vaccinal-les-conditions-pour-y-aller-des-le-15-fevrier-20220214
Le «convoi de la liberté» n'enthousiasme pas la classe politique;Dans les rangs de la majorité, personne n'a de mots assez durs pour qualifier le mouvement qui tente de bloquer Paris ce samedi. Les oppositions rechignent également à le soutenir, mais pointent la responsabilité du chef de l'État.;12/02/2022;https://www.lefigaro.fr/politique/le-convoi-pour-la-liberte-n-enthousiasme-pas-la-classe-politique-20220212
Cinq questions sur «le convoi de la liberté» qui rejoint Paris ce samedi;FOCUS - Plusieurs convois convergent vers Paris depuis mercredi. Leur arrivée est attentivement suivie par les forces de l'ordre.;10/02/2022;https://www.lefigaro.fr/actualite-france/cinq-questions-sur-le-convoi-de-la-liberte-qui-rejoint-paris-ce-vendredi-20220210
«Faites votre boulot, je fais le mien!»: Jean-Luc Mélenchon agacé par les questions d’Anne-Sophie Lapix dans «Élysée 2022»;VIDÉO - Le candidat de La France Insoumise à l’élection présidentielle n’a visiblement pas apprécié l’insistance de la journaliste et présentatrice du journal de 20 heures de France 2.;11/02/2022;https://tvmag.lefigaro.fr/programme-tv/faites-votre-boulot-je-fais-le-mien-jean-luc-melenchon-agace-par-les-questions-d-anne-sophie-lapix-dans-elysee-2022_513dece4-8b12-11ec-93da-ecbb059ca939
Pourquoi n'y a-t-il pas de photo sur le passe vaccinal ?;Une telle disposition améliorerait la lutte contre la fraude selon certains, mais le gouvernement n'en est pas convaincu.;17/01/2022;https://www.lefigaro.fr/conjoncture/pourquoi-n-y-a-t-il-pas-de-photo-sur-le-passe-sanitaire-20220117
Luc Montagnier, prix Nobel et figure des antivaccins, est mort;Sacré pour la découverte du virus du Sida en 1983, le virologue s'était attiré les foudres de la communauté scientifique après de multiples déclarations polémiques, notamment sur les vaccins.;10/02/2022;https://www.lefigaro.fr/actualite-france/le-professeur-luc-montagnier-prix-nobel-et-figure-des-anti-vaccins-est-mort-20220210
Voyage à l'étranger : quels sont les délais à respecter une fois vacciné ou guéri du Covid-19 ?;DÉCRYPTAGE - En France comme en Europe, la définition du «schéma vaccinal complet» évolue et la validité du certificat de vaccination est désormais limitée. Faute de rappel, certains voyageurs risquent de ne plus pouvoir utiliser leur passe sanitaire pour aller à l'étranger.;18/01/2022;https://www.lefigaro.fr/voyages/conseils/voyage-a-l-etranger-les-delais-a-respecter-une-fois-vaccine-ou-gueri-du-covid-19-20210609
Covid-19, ce qu'il faut savoir cette semaine : bientôt la fin du passe vaccinal?;Le gouvernement envisage une levée du passe vaccinal fin mars ou début avril si les conditions sanitaires le permettent.;10/02/2022;https://www.lefigaro.fr/sciences/covid-19-ce-qu-il-faut-savoir-cette-semaine-bientot-la-fin-du-passe-vaccinal-20220210
Convoi de la liberté en France : quelles sont les revendications ?;FOCUS - À l’instar des Canadiens, plusieurs véhicules se sont élancés d'un peu partout en France pour rejoindre la capitale. Si leur but est de bloquer Paris, leurs revendications sont, elles, plus hétéroclites.;09/02/2022;https://www.lefigaro.fr/actualite-france/convoi-de-la-liberte-en-france-quelles-sont-les-revendications-20220209
Passe vaccinal: ces pays qui font le choix de le supprimer;Alors que la vague Omicron sévit encore, certains pays considèrent désormais le Covid comme une maladie endémique et font le choix de supprimer le passe vaccinal malgré les appels à la prudence de l'OMS.;09/02/2022;https://www.lefigaro.fr/international/passe-vaccinal-ces-pays-qui-font-le-choix-de-le-supprimer-20220209
L'Australie rouvre ses frontières aux touristes : ce qu'il faut savoir pour y voyager dès la fin du mois;Fermé depuis deux ans, le pays accueillera de nouveau les visiteurs internationaux vaccinés à partir du lundi 21 février. Conditions d'accueil pour les Français, situation sur place, vols... On vous dit tout.;09/02/2022;https://www.lefigaro.fr/voyages/conseils/l-australie-rouvre-ses-frontieres-aux-touristes-ce-qu-il-faut-savoir-pour-y-voyager-des-la-fin-du-mois-20220209
Kozea group: l’expert web des professionnels de santé;La transformation digitale touche aujourd’hui tous les secteurs, notamment celui de la santé qui doit plus que jamais s’adapter à de nouvelles problématiques. Dirigeant de Kozea group, Philippe Donadieu met en lumière la singularité de son expertise, celle d’accompagner les pharmaciens...;16/09/2021;https://sante.lefigaro.fr/article/kozea-group-l-expert-web-des-professionnels-de-sante/
Covid-19 : quels peuvent être les effets indésirables de la vaccination pour les enfants ?;Sept semaines après l'ouverture de la vaccination pour les enfants en France, les données pharmacologiques permettent d'avoir une idée précise des risques potentiels du vaccin Pfizer pour les enfants.;08/02/2022;https://www.lefigaro.fr/actualite-france/covid-19-quels-peuvent-etre-les-effets-indesirables-de-la-vaccination-pour-les-enfants-20220208
Crise en Ukraine: Emmanuel Macron en première ligne face à Vladimir Poutine;DÉCRYPTAGE - Lundi soir à Moscou, le chef de l’État a proposé des «voies de convergence» au président russe.;07/02/2022;https://www.lefigaro.fr/international/ukraine-emmanuel-macron-en-premiere-ligne-face-a-vladimir-poutine-20220207
Covid-19 : pourquoi le taux d'incidence continue-t-il de grimper dans le Sud-Ouest ?;Alors que la situation semble s'améliorer sur le territoire, la Nouvelle-Aquitaine voit son nombre de cas positifs et d'hospitalisations sensiblement augmenter. Une situation relativisée par les scientifiques.;05/02/2022;https://www.lefigaro.fr/demain/sante/covid-19-pourquoi-le-taux-d-incidence-continue-t-il-de-grimper-dans-le-sud-ouest-20220205
Covid-19 : ces situations absurdes qui risquent de s'inviter dans vos voyages;Les nombreuses restrictions imposées par la pandémie finissent par donner lieu à des casse-tête aberrants. Florilège.;07/02/2022;https://www.lefigaro.fr/voyages/conseils/covid-19-ces-situations-absurdes-qui-risquent-de-s-inviter-dans-vos-voyages-20220207
Que voir et que faire à Oxford ? Les visites incontournables le temps d'une journée;Célèbre pour son université et à seulement une heure de train de la capitale, la cité anglaise regorge également de canaux et de jardins, idéaux pour une journée au vert.;07/02/2022;https://www.lefigaro.fr/voyages/guides/direction-oxford-pour-une-journee-culturelle-et-bucolique-a-deux-pas-de-londres-20220204
Berlinale 2022 : une édition sous le signe d'Omicron;Le festival allemand qui ouvre ses portes jeudi accueillera notamment, hors compétition, le cinéaste italien Dario Argento avec Occhiali neri, son premier film depuis dix ans.;06/02/2022;https://www.lefigaro.fr/cinema/berlinale-2022-une-edition-sous-le-signe-d-omicron-20220206
Plusieurs épisodes du podcast Joe Rogan retirés de Spotify;L'animateur américain s'est excusé samedi pour son emploi répété du mot «nègre» au fil des ans. Au moins 70 épisodes de son émission ont été retirés de la plateforme.;06/02/2022;https://www.lefigaro.fr/culture/plusieurs-episodes-du-podcast-joe-rogan-retires-de-spotify-20220206
Cyrille Dalmont: «L'utilisation des QR codes constitue un basculement civilisationnel inquiétant pour nos démocraties»;FIGAROVOX/ENTRETIEN - Le ministère de l'Intérieur a annoncé qu'un QR code figurera sur les cartes électorales pour les prochaines élections. Si l'outil numérique permet de simplifier les démarches administratives, l'utilisation massive de QR codes rappelle le système de contrôle chinois,...;04/02/2022;https://www.lefigaro.fr/vox/societe/cyrille-dalmont-l-utilisation-des-qr-codes-constitue-un-basculement-civilisationnel-inquietant-pour-nos-democraties-20220204
Covid-19 : deux injections et une infection dispensent désormais de troisième dose;Sur le plateau de BFMTV, Olivier Véran a annoncé qu'une infection équivalait désormais à une injection pour l'obtention d'un passe vaccinal valide.;03/02/2022;https://www.lefigaro.fr/sciences/covid-19-deux-injections-et-une-infection-dispensent-desormais-de-troisieme-dose-20220203
Fan de Game of Thrones ? Cette nouvelle devrait vous intéresser;Linen Mill, lieu de tournage nord-irlandais de la série Game of Thrones, le studio ouvre ses portes au grand public dès ce vendredi.;04/02/2022;https://www.lefigaro.fr/voyages/les-studios-de-game-of-thrones-vont-ouvrir-leurs-portes-aux-visiteurs-en-irlande-du-nord-20211210
Covid-19 : ce qu'il faut savoir sur Paxlovid, la pilule de Pfizer qui arrive ce vendredi en France;FOCUS - Cette pilule antivirale, attendue ce vendredi dans les pharmacies, réduirait de 89% le risque d'hospitalisation et de décès, d'après les essais cliniques menés par le laboratoire américain.;17/01/2022;https://www.lefigaro.fr/sciences/covid-19-ce-qu-il-faut-savoir-sur-paxlovid-la-pilule-de-pfizer-bientot-distribuee-en-france-20220117
Covid-19, ce qu'il faut savoir cette semaine : au pic de la vague, le nez au vent;Alors que la courbe des contaminations redescend doucement en France, les restrictions sanitaires sont progressivement levées.;03/02/2022;https://www.lefigaro.fr/sciences/covid-19-ce-qu-il-faut-savoir-cette-semaine-au-pic-de-la-vague-le-nez-au-vent-20220203
Spotify : Dwayne Johnson, soutien surprise du podcasteur antivax Joe Rogan;L'acteur américain a écrit un message d'encouragement au présentateur accusé de diffuser de la désinformation sur les vaccins. Et responsable de plusieurs départs de la plateforme de streaming.;02/02/2022;https://www.lefigaro.fr/culture/spotify-dwayne-johnson-soutien-surprise-du-podcasteur-antivax-joe-rogan-20220202
Le Maroc rouvre ses frontières aux touristes, «un retour progressif, mais pérenne des voyageurs»;INTERVIEW - Le Maroc programme la réouverture de ses frontières le 7 février. Adel El Fakir, directeur général de l'Office national marocain du tourisme, dévoile au Figaro de nouvelles mesures, dont la reprise des liaisons maritimes et le prérequis du passe vaccinal.;02/02/2022;https://www.lefigaro.fr/voyages/le-maroc-rouvre-ses-frontieres-aux-touristes-un-retour-progressif-mais-perenne-des-voyageurs-20220202
Livret A, retraite, Covid-19 : ce qui change pour votre budget en février 2022;Augmentation du taux du livret A et du LEP, versement d'une prime pour les retraités, de nouvelles règles liées au Covid 19... Voici les principaux changements qui nous concernent depuis le 1er février.;31/01/2022;https://leparticulier.lefigaro.fr/jcms/c_115482/consommation/livret-a-retraite-covid-19-ce-qui-change-pour-votre-budget-en-fevrier-2022-20220131
Covid-19 : l'accord de l'un des deux parents suffit pour vacciner un enfant;Pour inciter à la vaccination des plus jeunes contre le Covid-19, le gouvernement a décidé d'alléger les règles : désormais, l'accord de l'un des deux parents seulement est suffisant. Pour cela, il doit remplir un nouveau formulaire d'autorisation.;02/02/2022;https://leparticulier.lefigaro.fr/jcms/c_115486/sante/covid-19-l-accord-de-l-un-des-deux-parents-suffit-pour-vacciner-un-enfant-20220202
Covid-19 : après l'exemple canadien, des antivax organisent des «convois de la liberté» vers Bruxelles;FOCUS - Pendant une semaine, des convois de camions rejoints par différents véhicules ont traversé le Canada pour contester les mesures sanitaires. Depuis plusieurs jours, des groupes s'organisent pour reproduire la situation canadienne.;01/02/2022;https://www.lefigaro.fr/actualite-france/covid-19-apres-l-exemple-canadien-des-antivax-organisent-des-convois-de-la-liberte-vers-bruxelles-20220201
Guillaume Genton («Touche pas à mon poste!»): «Mon cœur n’est plus à prendre…»;FIGARO LIVE - Le chroniqueur participe chaque jour au talk-show de Cyril Hanouna sur C8. Invité du «Buzz TV», il évoque sa place dans la bande et les coulisses de l’émission.;01/02/2022;https://tvmag.lefigaro.fr/programme-tv/guillaume-genton-touche-pas-a-mon-poste-mon-coeur-n-est-plus-a-prendre_bef89788-8366-11ec-9381-72c0a8f3ae2d
Convoi des camionneurs à Ottawa: «La pandémie révèle une importante volonté de sécession»;FIGAROVOX/TRIBUNE - Au Canada, les 29 et 30 janvier ont été marqués par d'importantes manifestations dans la capitale contre les mesures sanitaires. Les annonces gouvernementales réveillent une fracture sociale qui grandit depuis des mois, analyse le chroniqueur québécois, Étienne-Alexandre...;01/02/2022;https://www.lefigaro.fr/vox/monde/convoi-des-camionneurs-a-ottawa-la-pandemie-revele-une-importante-volonte-de-secession-20220201
Pourquoi mon passe vaccinal a-t-il une date d'expiration ?;Les personnes ayant un schéma vaccinal complet (avec dose de rappel) disposent d'un passe vaccinal sans limitation de durée. Mais certains d'entre eux devront mettre à jour leur attestation de vaccination à partir du 1er février, à cause d'un bug de l'Assurance maladie.;31/01/2022;https://www.lefigaro.fr/actualite-france/pourquoi-mon-passe-vaccinal-a-t-il-une-date-d-expiration-20220131
«Affaire Spotify»: Neil Young offre quatre mois d'abonnement sur Amazon Music;Après avoir retiré ses chansons de Spotify pour dénoncer les fausses informations relayées par le podcast The Joe Rogan Experience, le chanteur de 76 ans continue son combat.;01/02/2022;https://www.lefigaro.fr/musique/affaire-spotify-neil-young-offre-quatre-mois-d-abonnement-sur-amazon-music-20220201
Fake news autour du Covid : James Blunt menace Spotify... de sortir de nouvelles chansons;Contrairement à Neil Young et Joni Mitchell, qui viennent de se retirer de la plateforme musicale, le chanteur britannique a une autre technique pour voir disparaître le podcast The Joe Rogan Experience de la plateforme de streaming.;31/01/2022;https://www.lefigaro.fr/musique/fake-news-autour-du-covid-james-blunt-menace-spotify-de-sortir-de-nouvelles-chansons-20220131
Katy Perry transforme ses tests PCR en boucles d'oreilles serties d'or et de diamants;Samedi 29 janvier, la star a dévoilé par le biais d'une vidéo sur son compte Instagram, deux accessoires mode très originaux, incitant ses followers à suivre la voie de la vaccination.;30/01/2022;https://madame.lefigaro.fr/style/les-boucles-doreille-test-covid-en-or-et-en-diamants-de-katy-perry-300122-210607
Si Kanye West veut chanter en Australie, il devra être vacciné, prévient le premier ministre;Le rappeur devra présenter un schéma vaccinal complet pour se produire dans le pays, a déclaré ce samedi Scott Morrison après l'évocation par les médias australiens d'une tournée en mars.;29/01/2022;https://www.lefigaro.fr/musique/si-kanye-west-veut-chanter-en-australie-il-devra-etre-vaccine-previent-le-premier-ministre-20220129
Vaccination: vers la fin du monopole des médecins;La Haute Autorité de santé (HAS) recommande, dans un avis publié vendredi, d’élargir les compétences vaccinales à davantage de professionnels de santé.;28/01/2022;https://www.lefigaro.fr/conjoncture/vaccination-vers-la-fin-du-monopole-des-medecins-20220128
«Je m'invite chez les amis covidés» : contre la 3e dose, le Covid à tout prix;TÉMOIGNAGES - Alors que le variant Omicron continue de susciter un espoir de sortie de la pandémie malgré des contaminations records, la troisième dose provoque des réticences.;28/01/2022;https://www.lefigaro.fr/actualite-france/je-m-invite-chez-les-amis-covides-contre-la-3e-dose-le-covid-a-tout-prix-20220128
Passe vaccinal: «Pourquoi une mesure si déraisonnable est-elle ainsi largement soutenue ?»;FIGAROVOX/TRIBUNE - Le passe vaccinal entre en vigueur ce lundi 24 janvier, soutenu par une majorité de la population française. Samuel Fitoussi estime que la popularité de cette mesure s'explique davantage par une opposition aux anti-vaccins que par une mise en balance rationnelle de ses coûts...;24/01/2022;https://www.lefigaro.fr/vox/societe/passe-vaccinal-pourquoi-une-mesure-si-deraisonnable-est-elle-ainsi-largement-soutenue-20220124
Covid-19: comment le gouvernement veut accélérer la vaccination des enfants;L’exécutif espère «dynamiser» la campagne en autorisant notamment davantage d’acteurs de la santé à vacciner les 5-11 ans.;26/01/2022;https://www.lefigaro.fr/sciences/covid-19-le-gouvernement-veut-accelerer-la-vaccination-des-enfants-20220126
Covid-19, ce qu'il faut savoir cette semaine: dans l'attente du pic de la vague;Alors que le nombre de cas continue d'augmenter, la fin de l'épidémie est pourtant envisagée.;27/01/2022;https://www.lefigaro.fr/sciences/covid-19-ce-qu-il-faut-savoir-cette-semaine-dans-l-attente-du-pic-de-la-vague-20220127
Neil Young menace Spotify de retirer ses albums de la plateforme;Le Canadien refuse de laisser sa musique sur la plateforme qui produit et héberge l'émission de radio de Joe Rogan. L'animateur américain est accusé de produire de la désinformation sur le Covid-19.;25/01/2022;https://www.lefigaro.fr/musique/neil-young-menace-spotify-de-retirer-ses-albums-de-la-plateforme-20220125
Édouard Philippe «serait un meilleur président qu'Emmanuel Macron», selon un sondage;Une majorité de Français estime qu'Édouard Philippe «va revenir sur le devant de la scène politique», selon un sondage Odoxa pour LCP et Public Sénat.;25/01/2022;https://www.lefigaro.fr/elections/presidentielles/edouard-philippe-serait-un-meilleur-president-qu-emmanuel-macron-selon-un-sondage-20220125
Nathalie Marquay-Pernaut à Didier Raoult dans «TPMP»: «Jean-Pierre a fait quatre mini-AVC depuis le vaccin»;Ce lundi dans «Touche pas à mon poste», l’ancienne miss établissait un possible lien entre les récentes attaques subies par son époux et sa vaccination contre le Covid-19. Tous deux ont reçu leurs injections, «comme des petits moutons», explique-t-elle.;25/01/2022;https://tvmag.lefigaro.fr/programme-tv/nathalie-marquay-pernaut-a-didier-raoult-dans-tpmp-jean-pierre-a-fait-quatre-mini-avc-depuis-le-vaccin_6b661776-7dc1-11ec-83b8-f854dee230fd
Covid-19 : que nous réservent les prochains mois ?;Sans parler de sortie de crise, les scientifiques invitent à la plus grande vigilance à l'aune d'une décrue de la cinquième vague.;23/01/2022;https://www.lefigaro.fr/sciences/covid-19-que-nous-reservent-les-prochains-mois-20220123
Covid-19: le pic de l’épidémie se fait attendre, mais la pression baisse en réanimation;Le 17 janvier a marqué un record de contaminations détectées. Pour autant, plusieurs indicateurs laissent entrevoir une sortie de crise.;21/01/2022;https://www.lefigaro.fr/sciences/covid-19-le-pic-de-l-epidemie-se-fait-attendre-mais-la-pression-baisse-en-reanimation-20220121
«Pourquoi la mise en place du passe vaccinal est une atteinte aux libertés»;FIGAROVOX/TRIBUNE - Alors que le passe vaccinal entrera en vigueur le 24 janvier 2022, le think tank Génération Libre, des parlementaires, ainsi que des universitaires, signent une tribune pour dénoncer la disproportion des restrictions de liberté.;21/01/2022;https://www.lefigaro.fr/vox/societe/pourquoi-la-mise-en-place-du-passe-vaccinal-est-une-atteinte-aux-libertes-20220121
La sélection Figaro Live: les vidéos qu'il ne fallait pas rater;Chaque jour, la rédaction de Figaro Live, le média vidéo et interactif du Figaro, vous partage les vidéos les plus marquantes pour vous permettre de suivre l'actualité en quelques clics seulement.;21/01/2022;https://www.lefigaro.fr/choix-redaction/la-selection-figaro-live-les-videos-qu-il-ne-fallait-pas-rater-20220121
